# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
01/11/2018 00:00:01,Class A,219650000,57.367373,8.840592,Engaged in fishing,,8.0,39.0,42,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219007678,54.950472,12.593590,Restricted maneuverability,0.0,6.5,210.4,205,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,305502000,54.445472,11.850657,Under way using engine,0.0,10.6,269.8,269,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,220464000,57.266680,8.449853,Under way using engine,0.0,19.6,51.4,52,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,247287500,55.361583,5.723800,Under way using engine,0.0,15.1,25.0,22,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,214182023,58.433147,9.911427,Under way using engine,0.0,6.6,213.1,210,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219016906,55.093042,10.241487,Under way using engine,0.0,0.0,256.0,45,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,255805555,56.185667,12.308333,Under way using engine,0.0,10.5,119.0,121,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,212499000,54.975800,13.472517,Under way using engine,0.0,18.4,331.0,332,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,244828000,54.749275,12.603823,Under way using engine,0.0,8.7,231.5,229,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219009273,57.121442,8.599423,Engaged in fishing,,0.0,282.3,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992111932,54.966720,7.799908,Unknown value,,,,,Unknown,,BU2 WINDFARM,Undefined,,11,8,Surveyed,,,,AIS,4,4,4,7
01/11/2018 00:00:01,Class A,219001083,57.048748,10.052642,Under way using engine,0.0,0.0,0.0,60,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219783000,57.003992,9.931803,Unknown value,,0.0,332.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992111840,54.612903,12.629960,Unknown value,,,,,Unknown,,WIND FARM BALTIC1NW,Undefined,,60,60,GPS,,,,AIS,30,30,30,30
01/11/2018 00:00:01,Class A,235011610,57.697500,11.242667,Under way using engine,2.2,10.7,118.0,122,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219441000,56.698313,8.217707,Under way sailing,0.0,0.0,259.3,160,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219000742,54.965827,10.437197,Unknown value,0.0,0.0,0.0,319,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,248221000,91.000000,181.000000,Unknown value,,,,,9479802,9HA2267,KEY SOUTH,Tanker,,19,109,GPS,6.7,STAVANGE NO,01/11/2018 23:00:00,AIS,85,24,10,9
01/11/2018 00:00:01,Class A,235006490,56.442080,7.582102,Under way using engine,0.0,14.0,214.5,210,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,266468000,56.118432,12.546295,Under way using engine,0.0,17.0,317.4,317,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992111924,55.005333,13.151633,Unknown value,,,,,Unknown,,BALTIC2 WINDFARM NW,Undefined,,12,8,Surveyed,,,,AIS,4,4,4,8
01/11/2018 00:00:01,Class A,235103385,56.001428,8.128155,Under way using engine,0.0,0.0,65.9,4,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219941000,57.510012,9.404258,Engaged in fishing,,1.4,45.3,263,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219000805,54.947425,11.107205,Under way using engine,,0.0,269.6,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:01,Class A,246848000,53.936865,10.860375,Under way using engine,0.0,0.0,262.7,81,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,220482000,57.720913,10.602670,Under way using engine,0.0,0.0,249.1,324,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,636007086,91.000000,181.000000,Restricted maneuverability,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,232006679,54.493447,14.040197,Under way using engine,0.0,0.6,234.0,175,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992111841,54.583967,12.630000,Unknown value,,,,,Unknown,,WIND FARM BALTIC1SW,Undefined,,6,6,Surveyed,,,,AIS,3,3,3,3
01/11/2018 00:00:01,Class A,219007034,55.972552,11.367212,Engaged in fishing,0.0,0.0,289.1,117,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,245460000,55.172427,7.918910,Under way using engine,,3.3,87.3,82,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,211211850,54.694377,10.164852,Under way using engine,0.0,6.9,180.0,180,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class B,219006593,57.592423,9.962465,Unknown value,,0.0,180.8,180,Unknown,,HG 124 NIPPON,Fishing,,4,12,GPS,,,,AIS,9,3,1,3
01/11/2018 00:00:01,Class A,246667000,57.316795,8.882918,Under way using engine,0.0,9.3,233.6,231,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,373250000,54.753137,14.182683,Under way sailing,0.0,0.6,306.6,15,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,246575000,57.439667,10.555333,Restricted maneuverability,0.0,0.0,249.0,138,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219801000,57.666117,9.861733,Engaged in fishing,0.0,4.5,315.0,299,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992111925,55.008567,13.228567,Unknown value,,,,,Unknown,,BALTIC2 WINDFARM NE,Undefined,,12,8,Surveyed,,,,AIS,4,4,4,8
01/11/2018 00:00:01,Class B,219005659,55.094265,10.237538,Unknown value,,0.0,7.0,7,Unknown,,LENE SG172,Fishing,,4,10,GPS,,,,AIS,8,2,2,2
01/11/2018 00:00:01,Class A,220622000,56.369098,8.120025,Reserved for future amendment [HSC],0.0,0.0,269.1,0,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219001239,57.439158,10.549773,Unknown value,,0.0,292.6,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219002358,55.211507,11.197825,Under way using engine,0.0,0.0,264.7,279,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Base Station,2655185,56.226943,14.775362,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219001125,57.238942,10.744260,Engaged in fishing,,6.7,1.9,357,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,246125000,54.508472,11.547468,Under way using engine,0.0,12.0,292.3,289,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992111926,55.002133,13.231567,Unknown value,,,,,Unknown,,BALTIC2 WINDFARMB2P2,Undefined,,12,8,Surveyed,,,,AIS,4,4,4,8
01/11/2018 00:00:01,Class A,261509000,55.728108,10.534787,Under way using engine,0.0,5.3,355.4,355,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219503000,56.697293,8.218252,Under way sailing,0.0,0.0,,163,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class B,219000823,55.331597,11.138725,Unknown value,,0.0,301.2,301,Unknown,,BIEN,Cargo,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:01,Base Station,2190076,55.674647,9.502067,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:01,Class A,230630000,54.693163,12.785135,Under way using engine,0.0,8.8,65.6,70,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,246639000,55.509548,12.711628,Under way using engine,0.0,11.0,5.4,6,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219005941,57.717317,10.587083,Engaged in fishing,0.0,0.1,30.0,308,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,220329000,57.592250,9.956850,Engaged in fishing,0.0,0.0,226.2,13,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,309985000,56.418710,10.930218,Moored,-5.4,0.0,250.3,199,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,265751000,55.556150,14.358077,Unknown value,0.0,,,157,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219633000,91.000000,181.000000,Unknown value,,,,,Unknown,OVYL,HM289 CYRANO,Fishing,,7,28,GLONASS,,HJEM TIL MOR,,AIS,4,24,4,3
01/11/2018 00:00:01,Class A,219002416,56.154088,10.217787,Under way using engine,0.0,0.0,323.0,216,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,265609960,57.621023,11.767182,Under way using engine,,0.0,273.6,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,AtoN,992191524,55.720382,4.799932,Unknown value,,,,,Unknown,,"TYRA EAST E, B",Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,377739000,54.412837,12.035690,Under way using engine,0.0,6.2,89.9,91,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,304010054,56.096533,12.551150,Under way using engine,0.0,6.7,130.0,130,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,245088000,57.089102,7.925173,Under way using engine,0.0,16.4,35.6,40,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219002047,57.593107,9.956105,Engaged in fishing,0.0,0.0,0.0,221,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,248595000,54.545950,11.368583,Constrained by her draught,2.2,13.3,295.0,294,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,265581970,55.675985,12.633395,Under way using engine,0.0,0.0,,27,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,256831000,57.628830,9.312325,Under way using engine,-2.2,12.3,249.4,248,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219021235,55.795777,10.527672,Engaged in fishing,0.0,0.0,288.1,196,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219837000,57.121912,8.600405,Under way using engine,0.0,0.0,308.9,330,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,231522000,57.208833,11.609407,Under way using engine,0.0,11.3,337.9,339,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,249145000,54.539982,13.756883,Under way using engine,0.0,8.3,164.6,165,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219024550,54.943143,10.256173,Under way using engine,0.0,0.0,34.1,281,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219005496,57.492587,10.504975,Engaged in fishing,0.0,0.0,139.9,239,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Base Station,2190069,57.003783,9.824148,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219007937,57.690172,11.823957,Restricted maneuverability,,0.0,256.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,211727510,54.459967,11.965233,Under way using engine,0.0,12.3,346.5,350,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Base Station,2655021,58.357075,11.252868,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:01,Class A,209896000,54.316483,14.148657,Under way using engine,0.0,8.7,168.2,165,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class B,211230940,54.668170,9.938190,Unknown value,,0.0,178.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219006005,57.716177,10.586500,Under way using engine,,0.0,172.2,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219751000,57.598225,8.381423,Engaged in fishing,0.0,2.8,60.1,78,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219022257,57.777262,10.725133,Under way using engine,0.0,23.4,27.5,30,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,220619000,55.807910,10.645265,Under way using engine,0.0,0.0,183.7,230,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219005732,57.594270,9.958300,Engaged in fishing,0.0,0.0,,227,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,220343000,57.717772,10.585678,Engaged in fishing,0.0,0.0,346.5,233,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,235097748,54.146770,13.660440,Under way using engine,0.0,0.0,358.9,316,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Base Station,2655135,55.478315,13.270352,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:01,Class A,209214000,57.963745,11.715700,Under way using engine,0.0,11.2,212.9,211,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,265610040,55.306625,12.713692,Under way using engine,,11.1,291.4,294,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,245808000,57.440433,10.691200,Under way using engine,,4.2,304.3,283,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,219007404,55.217440,15.634775,Reserved for future amendment [HSC],,5.4,261.5,293,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:01,Class A,255805908,56.195890,12.300955,Under way using engine,0.0,17.6,267.0,268,9736377,CQIA8,AUTO ENERGY,Cargo,,32,181,GPS,8.3,FIHKO,02/11/2018 15:30:00,AIS,31,150,15,17
01/11/2018 00:00:02,Base Station,2190077,55.149088,14.879118,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:02,Class A,257017240,57.119093,8.592473,Under way using engine,0.0,0.0,245.9,243,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,220182000,56.005645,8.120078,Engaged in fishing,,0.0,245.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,538008052,57.377997,7.783593,Under way using engine,0.0,14.5,22.0,22,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219000017,55.561768,9.757967,Unknown value,,0.1,186.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,477021900,54.772818,12.824783,Under way using engine,0.0,11.7,72.5,77,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219004179,56.788065,8.875392,Under way using engine,0.0,0.0,0.0,84,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class B,219000692,54.833457,11.121312,Unknown value,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,245050000,91.000000,181.000000,Unknown value,,,,,9455674,PBAQ,TUCANA,Cargo,No additional information,12,88,GPS,5.2,NLRTM,03/11/2018 09:00:00,AIS,83,5,6,6
01/11/2018 00:00:02,Base Station,2190065,91.000000,181.000000,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219002493,55.598153,10.469592,Under way using engine,,0.1,22.0,90,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219000859,56.803667,9.021818,Under way using engine,0.0,0.0,93.4,144,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,218057000,55.676395,10.781262,Under way using engine,0.0,12.9,186.0,186,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,265866000,54.809150,12.480217,Under way using engine,0.0,14.6,216.6,214,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,230964000,55.846887,15.833488,Under way using engine,0.0,12.9,239.2,238,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Base Station,2190065,91.000000,181.000000,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,266454000,56.352243,12.057045,Under way using engine,0.0,13.2,338.2,338,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,209148000,55.461275,14.865390,Under way using engine,-2.2,9.8,54.3,57,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219796000,57.594637,9.961190,Engaged in fishing,0.0,0.0,198.3,72,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219015127,57.058993,9.882107,Under way using engine,0.0,0.0,310.5,201,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001819,55.610977,12.501863,Under way using engine,,0.5,120.3,103,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,265570730,57.108702,12.242877,Under way using engine,0.0,0.0,26.5,143,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219023000,57.864912,10.238113,Under way using engine,0.0,10.6,73.7,76,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111928,54.978833,13.118967,Unknown value,,,,,Unknown,,BALTIC2 WINDFARMB2E1,Undefined,,12,8,Surveyed,,,,AIS,4,4,4,8
01/11/2018 00:00:02,Class A,265695210,91.000000,181.000000,Unknown value,,,,,Unknown,7SA2531,RESCUE MARIANNE BRAT,SAR,,2,8,Internal,1.0,3.E MAN,,AIS,7,1,1,1
01/11/2018 00:00:02,Base Station,2190052,54.872380,11.196938,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219016665,55.473600,8.421085,Under way using engine,0.0,0.0,332.0,332,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,245808000,57.440433,10.691200,Under way using engine,,4.2,304.3,283,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219783000,57.004017,9.931803,Unknown value,0.7,0.0,0.0,200,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219005747,55.058745,10.619073,Under way using engine,0.0,0.0,325.0,35,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,265650970,57.706840,11.662342,Under way using engine,0.0,0.0,18.4,330,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class B,219007471,57.592587,9.963743,Unknown value,,0.0,209.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Base Station,2655150,57.693998,12.058657,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219018684,55.813215,12.063377,Under way using engine,,0.0,282.8,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111962,55.159717,7.168050,Unknown value,,,,,Unknown,,DT W WINDFARM,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:02,Class A,266322000,57.699247,11.924963,Unknown value,0.0,0.0,69.3,244,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219000431,91.000000,181.000000,Unknown value,,,,,9144421,OYDX2,PRINSESSE BENEDIKTE,Passenger,No additional information,26,143,Internal,5.0,RODBY- PUTTGARTEN,01/01/2019 00:00:00,AIS,122,21,13,13
01/11/2018 00:00:02,Class A,219000811,54.884248,11.483170,Under way using engine,0.0,0.0,309.8,171,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219000177,91.000000,181.000000,Unknown value,,,,,Unknown,OVLG,MHV 907 HVIDSTEN,SAR,,6,25,GPS,2.5,COPENHAGEN,31/08/2019 16:00:00,AIS,7,18,2,4
01/11/2018 00:00:02,Class A,244650317,56.974958,8.258562,Under way using engine,0.0,9.4,212.8,213,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,220359000,57.493967,10.501995,Engaged in fishing,0.0,0.0,248.8,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211211850,54.694328,10.164850,Under way using engine,0.0,6.9,180.0,180,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,220192000,55.586833,7.156000,Under way using engine,-37.5,6.5,114.0,114,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,538008094,57.530500,11.270500,Under way using engine,1.1,19.2,131.0,132,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,309146000,56.784457,11.843818,Under way using engine,3.6,15.1,159.6,160,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,538007709,55.764715,10.802508,Under way using engine,0.0,11.8,182.4,178,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,309801000,55.324052,13.137510,Under way using engine,0.0,14.4,342.7,343,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111963,55.234567,7.170467,Unknown value,,,,,Unknown,,DT NW WINDFARM,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:02,Class A,255805950,56.958352,11.731732,Under way using engine,0.0,12.6,160.7,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,261198000,53.934672,14.274567,Under way using engine,0.0,9.2,350.4,351,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219078000,55.473507,5.125292,Under way using engine,0.0,0.2,283.0,179,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,210459000,55.881403,4.399587,Under way using engine,11.4,12.9,177.7,180,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,273362290,57.570378,9.487848,Under way sailing,,11.6,61.9,61,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,218292000,55.253775,14.329617,Under way using engine,0.0,13.1,217.6,219,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,266262000,54.351473,12.005257,Under way using engine,0.0,14.5,59.8,61,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111929,54.962500,13.160433,Unknown value,,,,,Unknown,,BALTIC2 WINDFARM SE,Undefined,,12,8,Surveyed,,,,AIS,4,4,4,8
01/11/2018 00:00:02,Class A,265577480,57.712920,11.690058,Under way using engine,0.0,0.0,26.3,268,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219000548,55.059328,10.620985,Under way sailing,,0.0,338.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219012382,57.123067,8.597700,Under way using engine,0.0,0.1,252.2,238,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211233860,54.292383,13.782733,Under way using engine,,4.2,215.8,214,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219002586,57.591915,9.953703,Engaged in fishing,0.0,0.0,254.4,218,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,376474000,54.860510,13.521852,Under way using engine,0.0,9.1,78.3,78,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111840,54.612903,12.629960,Unknown value,,,,,Unknown,,WIND FARM BALTIC1NW,Undefined,,60,60,GPS,,,,AIS,30,30,30,30
01/11/2018 00:00:02,Class A,219000333,57.713878,10.580347,Unknown value,,0.0,179.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211417590,54.176000,11.883333,Under way using engine,0.0,0.5,295.1,32,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,215776000,55.431803,14.763155,Under way using engine,0.0,13.2,58.4,59,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,636017110,57.450233,11.439767,Under way using engine,0.0,11.9,338.0,336,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,265463000,54.584875,12.348045,Moored,8.7,12.5,32.2,36,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219005583,57.592653,9.965295,Engaged in fishing,0.0,0.0,225.0,310,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,305937000,55.186883,13.883733,Under way using engine,-4.5,9.4,92.0,94,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219762000,57.715117,10.583583,Engaged in fishing,0.0,0.0,264.9,298,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
